Company index,Quoted,Country ISO code,NACE2,Operating revenue EU (Turnover LAY),Number of employees (LAY),Size classification,DPO,Purpose,Acquired data,Data sharing,Rights
8900,No,FR,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,2079.787,,SME,0,0,0,0,0
8901,No,HR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6784.62640508381,25.0,SME,1,0,0,1,1
8903,No,SE,INFORMATION AND COMMUNICATION,2887.61224413987,71.0,SME,1,0,1,1,1
8904,No,RO,INFORMATION AND COMMUNICATION,1663.20732202353,20.0,SME,0,0,0,0,0
8905,No,FR,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1964.804,26.0,SME,1,1,1,1,1
8906,No,BE,TRANSPORTATION AND STORAGE,1838.032,10.0,SME,0,0,1,0,1
8907,No,IT,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3716.434,22.0,SME,0,0,0,0,0
8908,No,FR,INFORMATION AND COMMUNICATION,5763.435,33.0,SME,1,0,1,0,1
8909,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,4976.105,25.0,SME,1,1,1,1,1
8910,No,FR,INFORMATION AND COMMUNICATION,3136.69670100853,3.0,SME,1,1,1,1,1
8912,No,BG,TRANSPORTATION AND STORAGE,2206.17404002328,15.0,SME,1,1,0,1,1
8913,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,4190.35140739773,8.0,SME,0,0,1,0,0
8914,No,DE,MANUFACTURING,1500.0,14.0,SME,1,0,1,1,1
8915,No,IT,MANUFACTURING,1806.703,5.0,SME,0,1,1,0,1
8917,No,LT,TRANSPORTATION AND STORAGE,4708.004,10.0,SME,0,0,1,0,0
8918,No,RO,MANUFACTURING,2203.10034715065,85.0,SME,1,1,1,1,1
8919,No,IT,MANUFACTURING,1379.478,9.0,SME,0,0,1,1,0
8920,No,CY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1307.78,,SME,1,0,1,0,0
8921,No,PT,MANUFACTURING,7818.62189,94.0,SME,0,0,0,1,1
8922,No,MT,No Information,2800.894,,SME,0,0,1,0,1
8923,No,PT,CONSTRUCTION,2576.33791,18.0,SME,1,1,0,1,1
8924,No,DE,INFORMATION AND COMMUNICATION,3250.0,14.0,SME,0,0,0,1,1
8925,No,FR,FINANCIAL AND INSURANCE ACTIVITIES,3136.69670100853,3.0,SME,1,1,0,1,1
8926,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,2354.758,27.0,SME,0,0,1,0,0
8927,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2447.0,28.0,SME,1,0,0,1,1
8928,No,FI,TRANSPORTATION AND STORAGE,1641.0,6.0,SME,1,1,1,1,1
8929,No,ES,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1097.84384535298,3.0,SME,1,1,1,1,1
8930,No,ES,MANUFACTURING,3836.447349,36.0,SME,1,0,0,0,0
8931,No,FI,MANUFACTURING,2422.0,31.0,SME,0,1,1,1,1
8932,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2353.96344,6.0,SME,1,1,0,0,1
8933,No,IT,MANUFACTURING,2398.673,7.0,SME,0,0,0,0,0
8934,No,FI,INFORMATION AND COMMUNICATION,4034.0,15.0,SME,1,1,1,0,0
8935,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2347.809,22.0,SME,1,1,1,1,0
8936,No,SI,INFORMATION AND COMMUNICATION,1456.94161,10.0,SME,0,1,1,1,0
8937,No,ES,MANUFACTURING,2846.00555,17.0,SME,1,1,1,1,1
8938,No,DE,FINANCIAL AND INSURANCE ACTIVITIES,3136.69670100853,3.0,SME,1,1,1,1,1
8939,No,IT,"AGRICULTURE, FORESTRY AND FISHING",3918.667,2.0,SME,0,0,1,0,0
8940,No,IT,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,3117.883,12.0,SME,1,1,1,1,1
8941,No,IT,MANUFACTURING,3856.718,25.0,SME,1,1,0,1,1
8943,No,FR,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1652.736,,SME,1,1,1,1,1
8944,No,HR,INFORMATION AND COMMUNICATION,1997.38356393513,33.0,SME,1,1,1,1,0
8945,No,CZ,INFORMATION AND COMMUNICATION,3170.86658451285,,SME,1,1,1,0,0
8946,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3252.26360570356,14.0,SME,1,1,1,1,1
8947,No,FI,MANUFACTURING,3431.0,22.0,SME,1,0,1,0,1
8948,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5582.544,,SME,0,1,1,0,0
8949,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1670.513,16.0,SME,1,1,1,1,1
8950,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3580.367,19.0,SME,1,0,0,0,1
8951,No,IT,MANUFACTURING,4744.729,25.0,SME,0,1,0,0,0
8952,No,FR,FINANCIAL AND INSURANCE ACTIVITIES,1099.628,10.0,SME,1,1,1,1,1
8953,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1219.988,3.0,SME,1,1,1,1,1
8954,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2093.614,,SME,1,0,0,0,1
8955,No,PL,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1335.33791118535,5.0,SME,1,1,1,1,1
8956,No,IT,MANUFACTURING,3452.1,17.0,SME,1,1,0,1,1
8958,No,DE,INFORMATION AND COMMUNICATION,1200.0,11.0,SME,1,0,1,0,1
8959,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1627.755,,SME,1,1,0,1,0
8960,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,4878.715,18.0,SME,0,0,0,0,0
8962,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3235.379,4.0,SME,1,1,1,1,1
8963,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,7881.2749303539,15.0,SME,0,1,1,1,1
8965,No,PL,TRANSPORTATION AND STORAGE,3645.04824589141,60.0,SME,1,0,0,1,1
8967,No,EE,INFORMATION AND COMMUNICATION,1609.023,,SME,0,0,0,0,0
8968,No,DE,MANUFACTURING,3553.24533,8.0,SME,0,0,0,0,1
8969,No,IT,MANUFACTURING,3346.612,21.0,SME,1,1,0,0,1
8970,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,9931.515,25.0,SME,1,1,1,1,1
8971,No,PT,MANUFACTURING,3035.611349,9.0,SME,1,0,1,0,0
8972,No,LU,FINANCIAL AND INSURANCE ACTIVITIES,2006.188,11.0,SME,1,1,1,1,1
8973,No,BG,CONSTRUCTION,1216.84686332686,3.0,SME,0,1,1,1,0
8974,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3034.86,19.0,SME,1,0,0,0,1
8975,No,IT,CONSTRUCTION,2561.227,57.0,SME,1,0,1,0,1
8976,No,ES,TRANSPORTATION AND STORAGE,2823.08006,28.0,SME,1,1,0,1,0
8977,No,FI,TRANSPORTATION AND STORAGE,3133.274,7.0,SME,0,0,1,1,1
8979,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6765.013,3.0,SME,1,0,0,0,1
8980,No,PT,MANUFACTURING,6103.12766,59.0,SME,1,0,0,0,1
8981,No,SE,MANUFACTURING,2038.02141130838,13.0,SME,1,1,1,1,1
8983,No,IT,MANUFACTURING,3077.851,8.0,SME,0,0,1,0,1
8984,No,HU,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2058.14919248642,,SME,1,1,1,0,1
8985,No,FR,CONSTRUCTION,2583.94,2.0,SME,0,0,0,0,0
8986,No,HU,CONSTRUCTION,1388.53179053974,5.0,SME,0,0,0,0,0
8987,No,IT,MANUFACTURING,8885.823,27.0,SME,1,0,0,0,1
8988,No,DE,MANUFACTURING,5051.062,33.0,SME,1,1,1,1,1
8990,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1369.813,20.0,SME,0,0,0,0,0
8991,No,MT,MANUFACTURING,2528.388,,SME,0,1,1,1,0
8993,No,IT,MANUFACTURING,8080.2,80.0,SME,1,1,0,1,0
8995,No,PT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1677.40703,11.0,SME,0,1,1,1,0
8996,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6609.401,42.0,SME,1,1,1,1,1
8997,No,DE,CONSTRUCTION,3161.42772,31.0,SME,1,0,0,1,1
8999,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1443.779,,SME,1,1,1,1,1
9001,No,IT,INFORMATION AND COMMUNICATION,1147.957,5.0,SME,1,0,0,0,1
9002,No,SE,MANUFACTURING,4777.43125182904,10.0,SME,1,1,1,0,1
9003,No,SE,INFORMATION AND COMMUNICATION,2173.25833332039,16.0,SME,0,1,1,1,1
9004,No,ES,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1842.65083,2.0,SME,1,1,1,1,1
9005,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6740.226,,SME,1,1,1,1,1
9006,No,HR,MANUFACTURING,1431.78442063057,6.0,SME,0,1,1,1,0
9008,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",9661.322,13.0,SME,0,0,0,1,0
9009,No,IT,MANUFACTURING,7239.343,63.0,SME,1,1,1,0,1
9010,No,IT,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,2432.079,27.0,SME,1,1,1,1,1
9011,No,IT,MANUFACTURING,4373.296,31.0,SME,1,1,1,0,1
9013,No,IT,MANUFACTURING,1207.172,8.0,SME,1,0,0,1,0
9015,No,IE,OTHER SERVICE ACTIVITIES,8536.077,39.0,SME,1,1,1,1,1
9016,No,IE,FINANCIAL AND INSURANCE ACTIVITIES,3431.498,,SME,1,1,0,1,1
9017,No,ES,MANUFACTURING,1907.43786,14.0,SME,0,1,1,0,1
9018,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1329.112,10.0,SME,1,1,1,0,1
9019,No,SK,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,7979.787,12.0,SME,1,0,0,0,0
9020,No,ES,TRANSPORTATION AND STORAGE,8649.399,81.0,SME,1,0,0,1,1
9021,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1284.266,22.0,SME,0,1,1,0,0
9022,No,DE,MANUFACTURING,2126.12976,62.0,SME,0,0,0,1,0
9023,No,ES,MANUFACTURING,1705.17065,9.0,SME,1,0,0,0,0
9024,No,IT,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1336.314,102.0,SME,0,1,1,1,1
9025,No,PT,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",2720.14903,21.0,SME,1,1,1,1,1
9028,No,FR,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1366.257,,SME,1,0,1,1,1
9029,No,PT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1296.051599,,SME,1,1,1,1,1
9030,No,FI,INFORMATION AND COMMUNICATION,1294.0,6.0,SME,1,1,1,1,1
9031,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3770.457,6.0,SME,1,1,1,1,1
9032,No,IT,INFORMATION AND COMMUNICATION,3682.022,7.0,SME,1,1,1,1,1
9033,No,MT,No Information,1201.004,,SME,0,0,1,0,0
9034,No,IT,MANUFACTURING,4925.879,27.0,SME,1,1,0,1,1
9036,No,BG,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",1348.75715355305,,SME,1,1,1,1,1
9037,No,LU,FINANCIAL AND INSURANCE ACTIVITIES,1858.53,,SME,1,0,1,1,1
9038,No,IT,MANUFACTURING,1455.193,6.0,SME,1,1,1,1,1
9039,No,IT,MANUFACTURING,1926.013,1.0,SME,0,1,1,1,1
9040,No,NL,FINANCIAL AND INSURANCE ACTIVITIES,3136.69670100853,3.0,SME,1,1,1,0,1
9042,No,ES,INFORMATION AND COMMUNICATION,6207.00672,85.0,SME,1,1,0,0,1
9043,No,LT,MANUFACTURING,3809.305,79.0,SME,1,0,1,1,1
9044,No,DE,MANUFACTURING,3151.73687,23.0,SME,1,0,0,0,1
9045,No,DE,CONSTRUCTION,1700.0,10.0,SME,1,1,0,0,1
9047,No,BG,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1688.75848301202,11.0,SME,0,1,0,0,0
9048,No,CZ,INFORMATION AND COMMUNICATION,6347.16819697945,88.0,SME,1,1,0,1,1
9049,No,SE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",9927.21970824596,81.0,SME,0,0,1,0,1
9050,No,FR,FINANCIAL AND INSURANCE ACTIVITIES,9410.09010302558,3.0,SME,1,1,1,1,1
9052,No,DE,MANUFACTURING,8800.0,62.0,SME,1,0,0,0,1
9053,No,AT,MANUFACTURING,8000.0,15.0,SME,1,0,0,0,1
9054,No,PL,INFORMATION AND COMMUNICATION,3708.56879599343,,SME,1,1,1,0,0
9055,No,SI,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,5051.36611,13.0,SME,1,1,0,0,1
9056,No,FR,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,4480.866,44.0,SME,1,1,1,1,1
9057,No,GR,CONSTRUCTION,2662.54,32.0,SME,0,1,1,1,1
9058,No,IT,MANUFACTURING,3101.7,54.0,SME,0,0,0,0,0
9059,No,SE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",4004.56316286564,23.0,SME,1,1,1,1,1
9061,No,IT,MANUFACTURING,6906.401,34.0,SME,1,0,0,0,0
9062,No,FR,INFORMATION AND COMMUNICATION,1731.782,,SME,1,1,1,1,1
9063,No,CZ,MANUFACTURING,2390.87147343643,46.0,SME,1,0,1,0,0
9064,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3350.807,8.0,SME,1,1,1,0,0
9065,No,ES,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,8196.88269,16.0,SME,1,0,0,0,0
9066,No,SK,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1418.822,13.0,SME,1,0,0,1,1
9067,No,DE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3500.0,52.0,SME,1,0,1,0,1
9068,No,FR,TRANSPORTATION AND STORAGE,3090.69,7.0,SME,0,0,0,0,1
9069,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1970.386,,SME,0,1,1,0,1
9071,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3391.48687766433,6.0,SME,1,1,0,1,1
9072,No,IT,MANUFACTURING,5677.044,29.0,SME,1,1,1,1,1
9073,No,CZ,MANUFACTURING,1786.84739864418,,SME,0,1,1,0,0
9074,No,PL,CONSTRUCTION,4277.67542199975,12.0,SME,1,1,1,1,0
9075,No,PL,INFORMATION AND COMMUNICATION,2047.51466825069,,SME,1,1,0,0,0
9076,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,4710.921,19.0,SME,0,1,1,1,0
9077,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,2280.753,75.0,SME,1,0,0,0,1
9078,No,SE,INFORMATION AND COMMUNICATION,8558.67089649766,56.0,SME,1,1,1,1,1
9079,No,IT,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1383.969,,SME,1,1,1,1,1
9080,No,LU,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1437.992,,SME,1,0,1,0,1
9082,No,HU,CONSTRUCTION,1471.70195680305,8.0,SME,1,1,1,1,0
9083,No,DE,TRANSPORTATION AND STORAGE,8100.0,16.0,SME,1,0,1,1,1
9084,No,FI,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6000.0,2.0,SME,1,1,1,1,1
9085,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2643.826,8.0,SME,0,0,0,0,0
9086,No,IT,MANUFACTURING,1081.78,9.0,SME,1,0,1,1,0
9087,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1270.0,7.0,SME,1,1,0,1,1
9088,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,3488.05620517327,2.0,SME,1,0,1,1,1
9091,No,BE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2941.451,15.0,SME,1,1,1,1,1
9092,No,HU,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1873.96788914215,4.0,SME,1,0,1,1,1
9093,No,BG,INFORMATION AND COMMUNICATION,1761.36027065589,35.0,SME,1,1,0,0,1
9095,No,DE,REAL ESTATE ACTIVITIES,3034.22089,,SME,1,1,1,1,0
9096,No,DE,MANUFACTURING,3472.122,40.0,SME,0,1,1,0,1
9097,No,DE,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",2335.80152,29.0,SME,1,0,0,0,1
9098,No,SI,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1773.53827,11.0,SME,1,0,1,1,1
9100,No,ES,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3601.39813,52.0,SME,1,1,1,1,1
9101,No,PL,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1536.23228047825,8.0,SME,1,1,1,1,1
9102,No,FR,MANUFACTURING,2925.58,,SME,0,1,1,1,1
9103,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1243.548,10.0,SME,0,0,0,0,0
9104,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,5535.517,8.0,SME,1,1,1,0,1
9105,No,IT,TRANSPORTATION AND STORAGE,5999.824,29.0,SME,0,1,0,1,0
9106,No,DE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",3067.3456,,SME,1,1,0,0,1
9107,No,LT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1226.74,9.0,SME,1,1,1,1,1
9108,No,IT,CONSTRUCTION,8422.69,9.0,SME,1,1,1,1,0
9111,No,NL,FINANCIAL AND INSURANCE ACTIVITIES,3136.69670100853,3.0,SME,1,1,1,1,0
9112,No,IT,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,3718.174,47.0,SME,1,1,0,0,1
9113,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,8655.014,12.0,SME,1,1,1,1,1
9114,No,IT,MANUFACTURING,5089.649,10.0,SME,1,0,0,0,1
9115,No,ES,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1801.35045,,SME,1,1,1,1,1
9116,No,IT,MANUFACTURING,5833.711,18.0,SME,1,1,0,0,0
9117,No,FR,INFORMATION AND COMMUNICATION,9853.235,84.0,SME,1,0,1,0,1
9118,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,4800.0,17.0,SME,1,1,1,1,1
9119,No,DE,INFORMATION AND COMMUNICATION,4150.0,31.0,SME,1,1,1,0,1
9120,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2424.294,8.0,SME,1,1,1,1,1
9121,No,FR,TRANSPORTATION AND STORAGE,5832.288,,SME,1,1,1,1,1
9122,No,SE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2189.65895423811,13.0,SME,0,0,0,1,0
9123,No,ES,TRANSPORTATION AND STORAGE,6329.8262,14.0,SME,1,1,1,1,1
9124,No,PL,INFORMATION AND COMMUNICATION,2093.6992096398,,SME,1,1,0,0,1
9125,No,NL,MANUFACTURING,3136.69670100853,3.0,SME,1,1,1,1,1
9126,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1561.828,8.0,SME,0,1,1,1,1
9127,No,CZ,INFORMATION AND COMMUNICATION,3824.64751975756,40.0,SME,1,1,1,1,1
9129,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6155.736,8.0,SME,1,1,0,1,1
9131,No,DE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,4763.91142,3.0,SME,0,0,0,0,1
9132,No,IT,OTHER SERVICE ACTIVITIES,1934.55,38.0,SME,1,1,0,1,1
9133,No,BE,MANUFACTURING,9977.406,30.0,SME,1,1,1,1,1
9134,No,BE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2097.28,13.0,SME,1,0,1,0,1
9135,No,DE,INFORMATION AND COMMUNICATION,2800.0,24.0,SME,1,1,1,1,0
9136,No,FR,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,7612.365,14.0,SME,1,1,1,1,1
9137,No,IT,TRANSPORTATION AND STORAGE,2265.545,6.0,SME,1,0,0,0,0
9138,No,SK,MANUFACTURING,2410.199,3.0,SME,1,0,0,1,0
9139,No,FR,CONSTRUCTION,3870.219,,SME,1,1,1,1,1
9140,No,LT,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1528.749,6.0,SME,1,0,0,1,1
9141,No,ES,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,4435.14419,59.0,SME,0,1,1,1,1
9142,No,SK,MANUFACTURING,5529.011,62.0,SME,0,0,0,0,1
9143,No,SE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1870.7940309575,1.0,SME,1,1,1,0,0
9144,No,SE,INFORMATION AND COMMUNICATION,1595.83554324113,8.0,SME,0,1,0,1,0
9145,No,FI,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,4130.0,52.0,SME,1,1,1,1,1
9146,No,FI,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,6000.0,7.0,SME,1,1,1,1,1
9147,No,FR,MANUFACTURING,4740.517,,SME,1,0,0,0,1
9148,No,PT,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1444.17063,22.0,SME,0,1,0,1,0
9149,No,DE,MANUFACTURING,3700.0,11.0,SME,1,0,1,0,1
9150,No,CZ,FINANCIAL AND INSURANCE ACTIVITIES,3483.88604668427,12.0,SME,1,1,1,1,1
9151,No,FR,CONSTRUCTION,2678.789,,SME,0,1,0,0,1
9152,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1235.999,15.0,SME,1,1,1,1,1
9153,No,DE,INFORMATION AND COMMUNICATION,4833.568,42.0,SME,1,0,0,0,1
9154,No,DE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",2169.62676,9.0,SME,1,0,0,0,1
9156,No,IT,FINANCIAL AND INSURANCE ACTIVITIES,3136.69670100853,3.0,SME,1,1,1,1,1
9157,No,IT,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,6316.779,14.0,SME,1,1,0,1,1
9158,No,PT,MANUFACTURING,4286.92663,59.0,SME,1,1,1,1,1
9159,No,SE,MANUFACTURING,4731.29062868316,30.0,SME,1,1,1,1,1
9160,No,ES,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1954.78992,5.0,SME,0,0,0,0,0
9161,No,FR,INFORMATION AND COMMUNICATION,2314.085,4.0,SME,1,1,0,1,1
9162,No,PL,INFORMATION AND COMMUNICATION,8457.14010417387,73.0,SME,1,1,0,0,0
9163,No,FR,No Information,8805.39802638656,8.0,SME,1,1,1,0,1
9164,No,BG,CONSTRUCTION,2232.24932995171,4.0,SME,1,1,1,1,0
9165,No,AT,TRANSPORTATION AND STORAGE,2843.185,3.0,SME,0,1,0,0,0
9166,No,ES,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1394.49419,10.0,SME,1,1,1,1,1
9167,No,RO,TRANSPORTATION AND STORAGE,3558.77125119125,23.0,SME,0,0,0,0,1
9168,No,SE,INFORMATION AND COMMUNICATION,1851.26091620853,0.0,SME,1,1,0,1,1
9169,No,CY,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1368.625,30.0,SME,1,1,1,0,1
9171,No,FI,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1212.0,12.0,SME,1,1,1,1,1
9172,No,IT,MANUFACTURING,2351.278,19.0,SME,0,0,0,0,1
9173,No,FR,FINANCIAL AND INSURANCE ACTIVITIES,2275.574,15.0,SME,1,0,1,1,1
9175,No,FR,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1560.448,25.0,SME,1,1,1,1,1
9176,No,LT,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1470.717,56.0,SME,1,0,1,1,1
9177,No,IT,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2576.964,7.0,SME,0,1,1,0,0
9178,No,IT,OTHER SERVICE ACTIVITIES,1882.982,4.0,SME,1,0,1,1,1
9179,No,IT,INFORMATION AND COMMUNICATION,3223.727,41.0,SME,1,1,0,1,0
9180,No,SE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,1152.05513519437,1.0,SME,1,1,1,0,1
9181,No,DE,MANUFACTURING,7504.0,55.0,SME,1,0,0,0,1
9182,No,GR,INFORMATION AND COMMUNICATION,1547.242,40.0,SME,1,1,1,0,1
9183,No,SE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",6081.36494083941,21.0,SME,0,1,1,1,0
9185,No,IT,CONSTRUCTION,1863.071,8.0,SME,1,0,1,1,1
9186,No,SE,EDUCATION,1494.88123078855,7.0,SME,0,1,1,1,1
9187,No,SK,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,7266.435,2.0,SME,1,1,0,0,0
9188,No,IT,FINANCIAL AND INSURANCE ACTIVITIES,4300.816,24.0,SME,0,0,1,0,1
